ip,timestamp,method,uri,status_code,url_length,bytes,response_bytes,decoded_uri,is_suspicious_uri,is_4xx,is_5xx,bytes_normal,bytes_error,request_interval,method_GET,method_HEAD,method_OPTIONS,method_POST
66.249.66.194,1/22/2019 6:05,GET,/product/29332/%D8%B3%D8%AA-%DA%A9%D8%A7%D9%84%D8%B3%DA%A9%D9%87-%DA%86%DB%8C%DA%A9%D9%88-%D9%85%D8%AF%D9%84-Chicco-Stroller-Set-Trio-Sprint,200,140,42306,42306,/product/29332/ست-کالسکه-چیکو-مدل-chicco-stroller-set-trio-sprint,0,0,0,42306,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/m/browse/cell-phone/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84,200,82,18965,18965,/m/browse/cell-phone/گوشی-موبایل,0,0,0,18965,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/65004/productModel/200x200,200,33,7759,7759,/image/65004/productmodel/200x200,0,0,0,7759,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/65019/productModel/200x200,200,33,7692,7692,/image/65019/productmodel/200x200,0,0,0,7692,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/65271/productModel/200x200,200,33,4401,4401,/image/65271/productmodel/200x200,0,0,0,4401,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/settings/logo,200,14,4120,4120,/settings/logo,0,0,0,4120,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/browse/beverage-preperation-and-storage/%D8%AA%D9%87%DB%8C%D9%87-%D9%88-%D9%86%DA%AF%D9%87%D8%AF%D8%A7%D8%B1%DB%8C-%D9%86%D9%88%D8%B4%DB%8C%D8%AF%D9%86%DB%8C,200,158,34648,34648,/browse/beverage-preperation-and-storage/تهیه-و-نگهداری-نوشیدنی,0,0,0,34648,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.9,1/22/2019 6:05,GET,/filter/b1%2Cb200%2Cb266%2Cp1,200,29,37129,37129,"/filter/b1,b200,b266,p1",0,0,0,37129,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.9,1/22/2019 6:05,GET,/customer/register,200,18,34518,34518,/customer/register,0,0,0,34518,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.9,1/22/2019 6:05,GET,"/filter/b111,b149,b256,b41",200,26,37215,37215,"/filter/b111,b149,b256,b41",0,0,0,37215,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.9,1/22/2019 6:05,GET,/product/32058,200,14,41029,41029,/product/32058,0,0,0,41029,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.9,1/22/2019 6:05,GET,/filter,301,7,178,178,/filter,0,0,0,178,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.9,1/22/2019 6:05,GET,/product/31037,200,14,41878,41878,/product/31037,0,0,0,41878,#N/A,60,TRUE,FALSE,FALSE,FALSE
17.58.102.43,1/22/2019 6:05,GET,/filter/b195%2Cb36%2Cb485%2Cb538%2Cb372%2Cb526%2Cb275%2Cb204%2Cb322%2Cb169%2Cb509%2Cb6%2Cb613,200,93,37408,37408,"/filter/b195,b36,b485,b538,b372,b526,b275,b204,b322,b169,b509,b6,b613",0,0,0,37408,#N/A,60,TRUE,FALSE,FALSE,FALSE
17.58.102.43,1/22/2019 6:05,GET,/filter,302,7,0,0,/filter,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
17.58.102.43,1/22/2019 6:05,GET,/filter/b571%2Cb288%2Cb70%2Cb57%2Cb226%2Cb259%2Cb58%2Cb316%2Cb596%2Cb340%2Cb199%2Cb32,200,85,37357,37357,"/filter/b571,b288,b70,b57,b226,b259,b58,b316,b596,b340,b199,b32",0,0,0,37357,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.123.215.37,1/22/2019 6:05,GET,/image/33954,200,12,35984,35984,/image/33954,0,0,0,35984,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.123.215.37,1/22/2019 6:05,GET,/image/33954,200,12,100725,100725,/image/33954,0,0,0,100725,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.123.215.37,1/22/2019 6:05,GET,/m/product/33954/64714/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A6-Plus-%282018%29-Dual-64GB-%28A605F-DS%29,200,197,21646,21646,/m/product/33954/64714/گوشی-موبایل-سامسونگ-مدل-galaxy-a6-plus-(2018)-dual-64gb-(a605f-ds),0,0,0,21646,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.123.215.37,1/22/2019 6:05,GET,/settings/logo,200,14,4120,4120,/settings/logo,0,0,0,4120,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.123.215.37,1/22/2019 6:05,GET,/image/64709/productModel/150x150,200,33,3469,3469,/image/64709/productmodel/150x150,0,0,0,3469,#N/A,120,TRUE,FALSE,FALSE,FALSE
116.202.29.152,1/22/2019 6:05,GET,/image/11947,200,12,4167,4167,/image/11947,0,0,0,4167,#N/A,0,TRUE,FALSE,FALSE,FALSE
116.202.29.152,1/22/2019 6:05,GET,/image/33888,200,12,3975,3975,/image/33888,0,0,0,3975,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.247.132.53,1/22/2019 6:05,GET,/,200,1,29681,29681,/,0,0,0,29681,#N/A,60,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/65007/productModel/200x200,200,33,8214,8214,/image/65007/productmodel/200x200,0,0,0,8214,#N/A,0,TRUE,FALSE,FALSE,FALSE
46.62.161.133,1/22/2019 6:05,GET,/image/11947,200,12,4167,4167,/image/11947,0,0,0,4167,#N/A,60,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/64994/productModel/200x200,200,33,7663,7663,/image/64994/productmodel/200x200,0,0,0,7663,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/64746/productModel/200x200,200,33,4595,4595,/image/64746/productmodel/200x200,0,0,0,4595,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b441,b481,b484,b5,b523,b542,b543,b548,b570,b598,b613,b614,b647,b648,b651,b701,b703,b74,b795,b80,b877,b879,b88,b880,b883,b890,b900,b99,stexists",200,306,27623,27623,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b441,b481,b484,b5,b523,b542,b543,b548,b570,b598,b613,b614,b647,b648,b651,b701,b703,b74,b795,b80,b877,b879,b88,b880,b883,b890,b900,b99,stexists",0,0,0,27623,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/article/879/%D8%AF%D8%A7%D9%86%D8%B3%D8%AA%D9%86%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C-%D9%85%D9%81%DB%8C%D8%AF-%D8%A8%D8%B1%D8%A7%DB%8C-%D9%81%D8%B1-%DA%A9%D8%B1%D8%AF%D9%86-%D9%85%D9%88,200,183,29069,29069,/article/879/دانستنی‌های-مفید-برای-فر-کردن-مو,0,0,0,29069,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b103,b135,b136,b151,b168,b192,b194,b198,b20,b202,b203,b213,b221,b226,b231,b256,b32,b41,b435,b441,b481,b497,b50,b523,b570,b584,b597,b598,b6,b613,b615,b63,b645,b647,b67,b679,b724,b74,b795,b8,b80,b854,b861,b874,b877,b88,b890,b904,b95,stexists",200,249,26271,26271,"/m/filter/b103,b135,b136,b151,b168,b192,b194,b198,b20,b202,b203,b213,b221,b226,b231,b256,b32,b41,b435,b441,b481,b497,b50,b523,b570,b584,b597,b598,b6,b613,b615,b63,b645,b647,b67,b679,b724,b74,b795,b8,b80,b854,b861,b874,b877,b88,b890,b904,b95,stexists",0,0,0,26271,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/product/7100/%D8%B3%D8%B4%D9%88%D8%A7%D8%B1-%D9%85%D8%B3%D8%A7%D9%81%D8%B1%D8%AA%DB%8C-%D9%BE%D8%B1%D9%88%D9%85%DA%A9%D8%B3-%D9%85%D8%AF%D9%84-Promax-Travel-Hair-Dryer-1200F,200,176,20252,20252,/m/product/7100/سشوار-مسافرتی-پرومکس-مدل-promax-travel-hair-dryer-1200f,0,0,0,20252,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b126,b143,b147,b152,b168,b183,b185,b186,b19,b192,b194,b198,b2,b203,b215,b22,b224,b238,b258,b261,b3,b321,b35,b36,b41,b43,b435,b441,b442,b484,b485,b497,b5,b542,b548,b568,b570,b573,b574,b584,b598,b603,b613,b614,b619,b63,b647,b656,b723,b724,b74,b80,b88,b880,b883,b903,b904,b95,stexists",200,291,27490,27490,"/m/filter/b126,b143,b147,b152,b168,b183,b185,b186,b19,b192,b194,b198,b2,b203,b215,b22,b224,b238,b258,b261,b3,b321,b35,b36,b41,b43,b435,b441,b442,b484,b485,b497,b5,b542,b548,b568,b570,b573,b574,b584,b598,b603,b613,b614,b619,b63,b647,b656,b723,b724,b74,b80,b88,b880,b883,b903,b904,b95,stexists",0,0,0,27490,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b50,p4515",200,19,19038,19038,"/m/filter/b50,p4515",0,0,0,19038,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/filter/b261,b877,p3,v1%7C%D8%B3%DB%8C%D9%84%D9%88%D8%B1.,v1%7C%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C.",200,103,34749,34749,"/filter/b261,b877,p3,v1|سیلور.,v1|نقره ای.",0,0,0,34749,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/filter,200,7,32749,32749,/filter,0,0,0,32749,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/filter/p3%2Ct14,200,16,35120,35120,"/filter/p3,t14",0,0,0,35120,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b103,b135,b136,b151,b168,b180,b192,b194,b198,b20,b202,b203,b213,b219,b221,b226,b256,b32,b41,b435,b441,b481,b497,b50,b546,b570,b597,b598,b6,b613,b615,b63,b645,b647,b67,b679,b724,b795,b8,b854,b861,b874,b877,b88,b904,stexists",200,232,25678,25678,"/m/filter/b103,b135,b136,b151,b168,b180,b192,b194,b198,b20,b202,b203,b213,b219,b221,b226,b256,b32,b41,b435,b441,b481,b497,b50,b546,b570,b597,b598,b6,b613,b615,b63,b645,b647,b67,b679,b724,b795,b8,b854,b861,b874,b877,b88,b904,stexists",0,0,0,25678,#N/A,60,TRUE,FALSE,FALSE,FALSE
172.20.2.174,1/22/2019 6:05,GET,/site/ping,200,10,4,4,/site/ping,0,0,0,4,#N/A,0,TRUE,FALSE,FALSE,FALSE
172.20.2.174,1/22/2019 6:05,GET,/site/ping,200,10,4,4,/site/ping,0,0,0,4,#N/A,60,TRUE,FALSE,FALSE,FALSE
54.36.149.20,1/22/2019 6:05,GET,/filter/p11673%2Cv1%7C%DA%A9%D8%B1%D9%85%20%D9%82%D9%87%D9%88%D9%87%20%D8%A7%DB%8C%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D8%A8%DA%98,302,129,0,0,"/filter/p11673,v1|کرم قهوه ای,v1|مشکی بژ",0,0,0,0,#N/A,2640,TRUE,FALSE,FALSE,FALSE
31.2.151.223,1/22/2019 6:05,GET,/image/28235,200,12,2973,2973,/image/28235,0,0,0,2973,#N/A,240,TRUE,FALSE,FALSE,FALSE
31.2.151.223,1/22/2019 6:05,GET,/image/28118,200,12,4643,4643,/image/28118,0,0,0,4643,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.237.18.117,1/22/2019 6:05,GET,/m/filter/p6446,499,15,0,0,/m/filter/p6446,0,1,0,#N/A,0,0,TRUE,FALSE,FALSE,FALSE
5.237.18.117,1/22/2019 6:05,GET,/m/filter/p6446,200,15,20467,20467,/m/filter/p6446,0,0,0,20467,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.237.18.117,1/22/2019 6:05,GET,/settings/logo,200,14,4120,4120,/settings/logo,0,0,0,4120,#N/A,0,TRUE,FALSE,FALSE,FALSE
63.143.42.243,1/22/2019 6:05,HEAD,/,200,1,0,0,/,0,0,0,0,#N/A,300,FALSE,TRUE,FALSE,FALSE
5.237.18.117,1/22/2019 6:05,GET,/image/59948/productModel/200x200,200,33,4974,4974,/image/59948/productmodel/200x200,0,0,0,4974,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.237.18.117,1/22/2019 6:05,GET,/image/60161/productModel/200x200,200,33,3217,3217,/image/60161/productmodel/200x200,0,0,0,3217,#N/A,60,TRUE,FALSE,FALSE,FALSE
54.36.149.51,1/22/2019 6:05,GET,/filter/p57%2Cb517%2Cb4%2Cp13601%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C,200,64,27990,27990,"/filter/p57,b517,b4,p13601,v1|مشکی",0,0,0,27990,#N/A,3000,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/65134/productModel/200x200,200,33,5969,5969,/image/65134/productmodel/200x200,0,0,0,5969,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.120.29.218,1/22/2019 6:05,GET,/image/65269/productModel/200x200,200,33,5623,5623,/image/65269/productmodel/200x200,0,0,0,5623,#N/A,0,TRUE,FALSE,FALSE,FALSE
69.162.124.229,1/22/2019 6:05,HEAD,/,200,1,0,0,/,0,0,0,0,#N/A,0,FALSE,TRUE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b211,b269,p6446,t14,t164,t2,t452,t5",200,45,20099,20099,"/m/filter/b211,b269,p6446,t14,t164,t2,t452,t5",0,0,0,20099,#N/A,0,TRUE,FALSE,FALSE,FALSE
54.36.149.91,1/22/2019 6:05,GET,/filter/5277%7C20000-23000%2Cp41%2Cstnot-exists,200,47,30820,30820,"/filter/5277|20000-23000,p41,stnot-exists",0,0,0,30820,#N/A,2040,TRUE,FALSE,FALSE,FALSE
5.209.126.203,1/22/2019 6:05,GET,/image/32745,200,12,3901,3901,/image/32745,0,0,0,3901,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/product/32221/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D8%B5%D9%81%D8%AD%D9%87-%D8%A7%DB%8C-%D9%84%D8%AA%D9%88-%D9%85%D8%AF%D9%84-LETO-PS-43S,200,148,20911,20911,/m/product/32221/اجاق-گاز-صفحه-ای-لتو-مدل-leto-ps-43s,0,0,0,20911,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/article/739/%D9%87%D9%85%D9%87-%DA%86%DB%8C%D8%B2-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%B1%D9%87-%D9%82%D9%84%D8%A8-%D9%88-%D8%A8%DB%8C%D9%85%D8%A7%D8%B1%DB%8C-%D9%87%D8%A7%DB%8C-%D9%82%D9%84%D8%A8%DB%8C%D8%8C-%D9%82%D9%84%D8%A8%D8%8C-%D8%B3%DA%A9%D8%AA%D9%87-%D9%82%D9%84%D8%A8%DB%8C%D8%8C-%D8%AD%D9%85%D9%84%D9%87-%D9%82%D9%84%D8%A8%DB%8C%D8%8C-%D8%A8%DB%8C%D9%85%D8%A7%D8%B1%DB%8C-%D9%82%D9%84%D8%A8,200,396,24280,24280,/m/article/739/همه-چیز-در-باره-قلب-و-بیماری-های-قلبی،-قلب،-سکته-قلبی،-حمله-قلبی،-بیماری-قلب,0,0,0,24280,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b103,b126,b143,b147,b152,b168,b183,b185,b186,b19,b192,b194,b198,b2,b20,b203,b213,b215,b22,b224,b238,b258,b261,b3,b308,b321,b35,b36,b41,b43,b435,b441,b442,b484,b485,b497,b5,b542,b548,b568,b570,b573,b574,b584,b598,b603,b613,b614,b619,b63,b647,b656,b723,b724,b74,b80,b88,b880,b883,b903,b904,b95,stexists",200,310,27674,27674,"/m/filter/b103,b126,b143,b147,b152,b168,b183,b185,b186,b19,b192,b194,b198,b2,b20,b203,b213,b215,b22,b224,b238,b258,b261,b3,b308,b321,b35,b36,b41,b43,b435,b441,b442,b484,b485,b497,b5,b542,b548,b568,b570,b573,b574,b584,b598,b603,b613,b614,b619,b63,b647,b656,b723,b724,b74,b80,b88,b880,b883,b903,b904,b95,stexists",0,0,0,27674,#N/A,0,TRUE,FALSE,FALSE,FALSE
69.162.124.229,1/22/2019 6:05,HEAD,/,301,1,0,0,/,0,0,0,0,#N/A,300,FALSE,TRUE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/browse/stove-and-oven/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87,200,93,19292,19292,/m/browse/stove-and-oven/اجاق-گاز-مبله,0,0,0,19292,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/product/11922/18871/%D8%B5%D9%86%D8%AF%D9%84%DB%8C+%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%DB%8C++%D9%86%DB%8C%D9%84%D9%BE%D8%B1+%D8%B3%D9%81%D8%A7%D8%B1%D8%B4%DB%8C+%D9%85%D8%AF%D9%84+SM900E+%D8%A8%D8%A7+%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C+3+%D8%B3%D8%A7%D9%84%D9%87+%D9%86%DB%8C%D9%84%D9%BE%D8%B1,200,303,44328,44328,/product/11922/18871/صندلی+مدیریتی++نیلپر+سفارشی+مدل+sm900e+با+گارانتی+3+ساله+نیلپر,0,0,0,44328,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/filter/p11675%2Cstexists,200,25,30095,30095,"/filter/p11675,stexists",0,0,0,30095,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b194,b198,b2,b20,b202,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b435,b441,b481,b482,b484,b497,b5,b523,b542,b546,b570,b597,b613,b615,b63,b648,b656,b67,b679,b723,b724,b80,b874,b877",200,233,26854,26854,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b194,b198,b2,b20,b202,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b435,b441,b481,b482,b484,b497,b5,b523,b542,b546,b570,b597,b613,b615,b63,b648,b656,b67,b679,b723,b724,b80,b874,b877",0,0,0,26854,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/article/532/%D8%AA%D8%AC%D9%87%DB%8C%D8%B2%D8%A7%D8%AA-%D9%88-%D8%B4%DB%8C%D8%B1-%D8%A2%D9%84%D8%A7%D8%AA-%D8%A7%D9%85%D8%B1%D9%88%D8%B2%DB%8C,200,145,16647,16647,/m/article/532/تجهیزات-و-شیر-آلات-امروزی,0,0,0,16647,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b441,b481,b484,b5,b523,b542,b543,b548,b570,b598,b613,b614,b647,b648,b651,b701,b703,b74,b795,b80,b877,b879,b88,b880,b883,b890,b900,b99,stexists",200,306,27558,27558,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b441,b481,b484,b5,b523,b542,b543,b548,b570,b598,b613,b614,b647,b648,b651,b701,b703,b74,b795,b80,b877,b879,b88,b880,b883,b890,b900,b99,stexists",0,0,0,27558,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/product/15190,404,16,33613,33613,/m/product/15190,0,1,0,#N/A,33613,0,TRUE,FALSE,FALSE,FALSE
2.191.43.183,1/22/2019 6:05,GET,/image/11947,200,12,4167,4167,/image/11947,0,0,0,4167,#N/A,60,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/product/29533/%D8%AA%D8%B4%DA%A9-%D8%AF%D9%88-%D9%86%D9%81%D8%B1%D9%87-%D8%B1%D9%88%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-%D8%A8%D9%88%D9%86%D9%84-4-%D8%B3%D8%A7%DB%8C%D8%B2-140*200,200,175,42255,42255,/product/29533/تشک-دو-نفره-رویا-مدل-بونل-4-سایز-140*200,0,0,0,42255,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/filter/b477,p12519",200,19,29476,29476,"/filter/b477,p12519",0,0,0,29476,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/product/33246/63871/%D8%A2%D8%A8-%D9%BE%D8%B1%D8%AA%D9%82%D8%A7%D9%84-%DA%AF%DB%8C%D8%B1%DB%8C-%DA%A9%D9%86%D9%88%D9%88%D8%AF-%D9%85%D8%AF%D9%84-JE290,200,151,42285,42285,/product/33246/63871/آب-پرتقال-گیری-کنوود-مدل-je290,0,0,0,42285,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,/m/browse/gas-heater/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%DA%AF%D8%A7%D8%B2%DB%8C,200,76,19175,19175,/m/browse/gas-heater/بخاری-گازی,0,0,0,19175,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b186,b408,p1",200,22,17072,17072,"/m/filter/b186,b408,p1",0,0,0,17072,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b103,b126,b143,b147,b152,b168,b183,b185,b186,b19,b192,b194,b198,b2,b20,b203,b213,b215,b22,b224,b238,b258,b261,b3,b308,b321,b35,b36,b41,b43,b435,b441,b442,b484,b485,b497,b5,b542,b548,b568,b570,b573,b574,b584,b598,b603,b613,b614,b619,b63,b647,b656,b723,b724,b74,b80,b88,b880,b883,b903,b904,b95,stexists",200,310,27477,27477,"/m/filter/b103,b126,b143,b147,b152,b168,b183,b185,b186,b19,b192,b194,b198,b2,b20,b203,b213,b215,b22,b224,b238,b258,b261,b3,b308,b321,b35,b36,b41,b43,b435,b441,b442,b484,b485,b497,b5,b542,b548,b568,b570,b573,b574,b584,b598,b603,b613,b614,b619,b63,b647,b656,b723,b724,b74,b80,b88,b880,b883,b903,b904,b95,stexists",0,0,0,27477,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b185,b194,b198,b20,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b441,b454,b481,b482,b484,b5,b523,b542,b546,b570,b597,b613,b648,b656,b679,b723,b724,b778,b8,b80,b877,b878",200,220,26609,26609,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b185,b194,b198,b20,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b441,b454,b481,b482,b484,b5,b523,b542,b546,b570,b597,b613,b648,b656,b679,b723,b724,b778,b8,b80,b877,b878",0,0,0,26609,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b185,b194,b198,b2,b20,b202,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b441,b454,b481,b482,b484,b5,b523,b542,b546,b570,b597,b613,b615,b648,b656,b67,b679,b723,b80,b854,b877,b878",200,229,26676,26676,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b185,b194,b198,b2,b20,b202,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b441,b454,b481,b482,b484,b5,b523,b542,b546,b570,b597,b613,b615,b648,b656,b67,b679,b723,b80,b854,b877,b878",0,0,0,26676,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b194,b198,b2,b20,b202,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b435,b441,b481,b482,b484,b497,b5,b523,b542,b546,b570,b597,b613,b615,b63,b648,b656,b67,b679,b723,b724,b80,b874,b877",200,233,26871,26871,"/m/filter/b1,b103,b113,b135,b136,b148,b168,b180,b194,b198,b2,b20,b202,b212,b218,b219,b226,b256,b261,b3,b32,b36,b41,b43,b435,b441,b481,b482,b484,b497,b5,b523,b542,b546,b570,b597,b613,b615,b63,b648,b656,b67,b679,b723,b724,b80,b874,b877",0,0,0,26871,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 6:05,GET,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b188,b20,b203,b209,b216,b22,b221,b226,b231,b249,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b441,b481,b484,b5,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b74,b795,b80,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",200,304,27520,27520,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b188,b20,b203,b209,b216,b22,b221,b226,b231,b249,b258,b261,b270,b3,b308,b32,b36,b41,b42,b43,b441,b481,b484,b5,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b74,b795,b80,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",0,0,0,27520,#N/A,0,TRUE,FALSE,FALSE,FALSE
46.51.18.226,1/22/2019 6:05,GET,/image/33980,200,12,10371,10371,/image/33980,0,0,0,10371,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.64.107,1/22/2019 6:06,GET,/filter/b202%2Cb645,200,19,36727,36727,"/filter/b202,b645",0,0,0,36727,#N/A,0,TRUE,FALSE,FALSE,FALSE
