ip,time_window,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
5.120.51.173,2019-01-22 07:10:00,1,0.0,0.0,4167.0,4167,1,0
5.120.56.106,2019-01-22 06:25:00,3,0.0,0.0,3812.0,4167,3,0
5.120.58.238,2019-01-22 07:20:00,1,0.0,0.0,8380.0,8380,1,0
5.120.6.245,2019-01-22 06:31:00,2,0.0,0.0,3853.5,3997,2,0
5.120.6.245,2019-01-22 06:36:00,1,0.0,0.0,4728.0,4728,1,0
5.120.6.245,2019-01-22 06:38:00,1,0.0,0.0,3274.0,3274,1,0
5.120.6.245,2019-01-22 06:48:00,2,0.0,0.0,4071.0,4167,2,0
5.120.61.226,2019-01-22 07:50:00,2,0.5,0.0,2060.0,4120,2,0
5.120.68.56,2019-01-22 06:18:00,7,0.0,0.0,11289.57142857143,28536,7,0
5.120.7.87,2019-01-22 07:33:00,1,0.0,0.0,3975.0,3975,1,0
5.120.72.104,2019-01-22 06:40:00,11,0.0,0.0,9425.0,28536,11,1
5.120.72.104,2019-01-22 06:41:00,4,0.0,0.0,19690.5,62894,4,0
5.120.72.4,2019-01-22 07:48:00,2,0.0,0.0,4071.0,4167,2,0
5.120.78.238,2019-01-22 06:33:00,2,0.0,0.0,4071.0,4167,2,0
5.120.8.154,2019-01-22 07:27:00,2,0.0,0.0,4071.0,4167,2,0
5.120.8.154,2019-01-22 07:28:00,2,0.0,0.0,4248.0,4377,2,0
5.120.8.154,2019-01-22 07:44:00,1,0.0,0.0,10371.0,10371,1,0
5.120.8.154,2019-01-22 07:47:00,1,0.0,0.0,2781.0,2781,1,0
5.120.84.248,2019-01-22 05:39:00,6,0.0,0.0,6111.5,18928,6,0
5.120.84.248,2019-01-22 05:40:00,1,0.0,0.0,4690.0,4690,1,0
5.120.89.102,2019-01-22 06:10:00,30,0.0,0.0,7616.2,64438,29,0
5.120.89.102,2019-01-22 06:11:00,15,0.0,0.0,9040.6,62894,15,0
5.120.89.122,2019-01-22 06:22:00,3,0.0,0.0,24219.666666666668,56520,3,0
5.120.99.109,2019-01-22 06:40:00,47,0.0,0.0,8430.170212765957,62894,45,0
5.121.100.209,2019-01-22 07:30:00,1,0.0,0.0,133.0,133,1,0
5.121.104.212,2019-01-22 07:43:00,1,0.0,0.0,133.0,133,1,0
5.121.110.137,2019-01-22 07:28:00,17,0.0,0.0,11059.411764705883,62894,16,0
5.121.111.165,2019-01-22 07:38:00,1,0.0,0.0,3975.0,3975,1,0
5.121.115.176,2019-01-22 06:47:00,1,0.0,0.0,3975.0,3975,1,0
5.121.13.194,2019-01-22 05:14:00,1,0.0,0.0,17010.0,17010,1,0
5.121.135.207,2019-01-22 06:59:00,1,0.0,0.0,133.0,133,1,0
5.121.138.227,2019-01-22 07:27:00,1,0.0,0.0,9854.0,9854,1,0
5.121.138.227,2019-01-22 07:29:00,1,0.0,0.0,5257.0,5257,1,0
5.121.141.177,2019-01-22 07:42:00,2,0.0,0.0,4071.0,4167,2,0
5.121.142.50,2019-01-22 07:05:00,1,0.0,0.0,3975.0,3975,1,0
5.121.158.67,2019-01-22 07:19:00,88,0.0,0.0,7821.534090909091,185207,85,0
5.121.158.67,2019-01-22 07:20:00,60,0.0,0.0,3693.866666666667,33998,49,0
5.121.158.67,2019-01-22 07:23:00,2,0.0,0.0,4088.5,8177,2,0
5.121.175.112,2019-01-22 07:13:00,1,0.0,0.0,3975.0,3975,1,0
5.121.175.112,2019-01-22 07:14:00,1,0.0,0.0,4167.0,4167,1,0
5.121.175.112,2019-01-22 07:15:00,2,0.0,0.0,3853.5,3997,2,0
5.121.175.112,2019-01-22 07:16:00,2,0.0,0.0,3892.0,3965,2,0
5.121.175.112,2019-01-22 07:17:00,4,0.0,0.0,3510.75,3775,4,0
5.121.175.112,2019-01-22 07:18:00,3,0.0,0.0,3299.6666666666665,3331,3,0
5.121.176.116,2019-01-22 07:57:00,1,0.0,0.0,3975.0,3975,1,0
5.121.176.116,2019-01-22 07:58:00,1,0.0,0.0,4167.0,4167,1,0
5.121.176.128,2019-01-22 07:14:00,1,0.0,0.0,3975.0,3975,1,0
5.121.176.128,2019-01-22 07:15:00,1,0.0,0.0,4167.0,4167,1,0
5.121.176.128,2019-01-22 07:18:00,1,0.0,0.0,2450.0,2450,1,0
5.121.187.4,2019-01-22 05:55:00,1,0.0,0.0,133.0,133,1,0
5.121.191.82,2019-01-22 08:01:00,3,0.0,0.0,4173.0,4377,3,0
5.121.196.105,2019-01-22 06:29:00,1,0.0,0.0,4328.0,4328,1,0
5.121.196.105,2019-01-22 06:31:00,1,0.0,0.0,4401.0,4401,1,0
5.121.20.205,2019-01-22 04:10:00,1,0.0,0.0,133.0,133,1,0
5.121.20.250,2019-01-22 06:46:00,1,0.0,0.0,5852.0,5852,1,0
5.121.20.250,2019-01-22 07:34:00,1,0.0,0.0,5969.0,5969,1,0
5.121.206.104,2019-01-22 07:26:00,1,0.0,0.0,133.0,133,1,0
5.121.206.104,2019-01-22 07:27:00,12,0.0,0.0,10555.833333333334,28536,11,0
5.121.208.86,2019-01-22 07:36:00,1,0.0,0.0,16442.0,16442,1,0
5.121.21.163,2019-01-22 05:34:00,1,0.0,0.0,133.0,133,1,0
5.121.216.12,2019-01-22 04:49:00,1,0.0,0.0,3975.0,3975,1,0
5.121.216.12,2019-01-22 04:50:00,4,0.0,0.0,3699.0,3962,4,0
5.121.216.12,2019-01-22 04:51:00,4,0.0,0.0,4528.5,5451,4,0
5.121.216.12,2019-01-22 04:57:00,7,0.0,0.0,4978.285714285715,6173,7,0
5.121.216.12,2019-01-22 04:58:00,2,0.0,0.0,3853.5,3997,2,0
5.121.216.12,2019-01-22 04:59:00,2,0.0,0.0,3892.0,3965,2,0
5.121.216.12,2019-01-22 05:00:00,3,0.0,0.0,3709.3333333333335,3775,3,0
5.121.216.12,2019-01-22 05:06:00,1,0.0,0.0,8755.0,8755,1,0
5.121.216.12,2019-01-22 05:09:00,2,0.0,0.0,4855.5,5852,2,0
5.121.217.192,2019-01-22 06:39:00,1,0.0,0.0,5852.0,5852,1,0
5.121.217.192,2019-01-22 06:43:00,1,0.0,0.0,4328.0,4328,1,0
5.121.220.24,2019-01-22 07:44:00,1,0.0,0.0,3975.0,3975,1,0
5.121.220.24,2019-01-22 07:45:00,1,0.0,0.0,10371.0,10371,1,0
5.121.222.171,2019-01-22 07:27:00,3,0.0,0.0,5084.666666666667,7112,3,0
5.121.231.145,2019-01-22 06:54:00,2,0.0,0.0,4071.0,4167,2,0
5.121.24.37,2019-01-22 07:33:00,11,0.09090909090909091,0.0,11573.636363636364,40740,11,0
5.121.24.37,2019-01-22 07:35:00,4,0.0,0.0,19690.5,62894,4,0
5.121.250.247,2019-01-22 07:19:00,2,0.0,0.0,4071.0,4167,2,0
5.121.250.247,2019-01-22 07:25:00,1,0.0,0.0,4323.0,4323,1,0
5.121.250.247,2019-01-22 07:26:00,1,0.0,0.0,4942.0,4942,1,0
5.121.251.158,2019-01-22 07:40:00,1,0.0,0.0,133.0,133,1,0
5.121.37.19,2019-01-22 07:52:00,1,0.0,0.0,3975.0,3975,1,0
5.121.40.129,2019-01-22 07:24:00,5,0.0,0.0,5483.8,6186,5,0
5.121.43.23,2019-01-22 04:19:00,1,0.0,0.0,133.0,133,1,0
5.121.43.23,2019-01-22 04:20:00,19,0.0,0.0,12623.947368421053,62894,19,0
5.121.43.23,2019-01-22 04:21:00,7,0.0,0.0,28467.0,54140,4,0
5.121.43.23,2019-01-22 04:22:00,21,0.0,0.0,3839.6666666666665,19583,21,0
5.121.43.23,2019-01-22 04:23:00,27,0.0,0.0,8908.444444444445,42326,26,0
5.121.43.23,2019-01-22 04:25:00,26,0.0,0.0,10114.538461538461,68123,26,0
5.121.43.23,2019-01-22 04:26:00,25,0.0,0.0,3696.08,19528,25,0
5.121.43.23,2019-01-22 04:27:00,13,0.0,0.0,8277.538461538461,19699,13,0
5.121.43.23,2019-01-22 04:28:00,16,0.0,0.0,4894.75,19226,13,0
5.121.43.23,2019-01-22 04:29:00,7,0.0,0.0,4997.0,19275,7,0
5.121.43.23,2019-01-22 04:30:00,4,0.0,0.0,11512.5,18939,2,0
5.121.47.131,2019-01-22 07:46:00,1,0.0,0.0,10371.0,10371,1,0
5.121.47.51,2019-01-22 06:42:00,1,0.0,0.0,52375.0,52375,1,0
5.121.50.176,2019-01-22 07:53:00,1,0.0,0.0,7692.0,7692,1,0
5.121.51.134,2019-01-22 07:11:00,2,0.0,0.0,4071.0,4167,2,0
5.121.53.233,2019-01-22 07:43:00,1,0.0,0.0,3975.0,3975,1,0
5.121.53.233,2019-01-22 07:45:00,2,0.0,0.0,5639.5,7112,2,0
5.121.58.94,2019-01-22 06:37:00,1,0.0,0.0,6186.0,6186,1,0
5.121.68.16,2019-01-22 07:04:00,1,0.0,0.0,3171.0,3171,1,0
5.121.68.16,2019-01-22 07:05:00,1,0.0,0.0,3265.0,3265,1,0
5.121.68.16,2019-01-22 07:07:00,5,0.0,0.0,9493.6,21561,5,0
5.121.68.16,2019-01-22 07:08:00,12,0.0,0.0,9833.416666666666,62894,10,0
5.121.72.118,2019-01-22 05:49:00,1,0.0,0.0,3975.0,3975,1,0
5.121.85.94,2019-01-22 06:54:00,5,0.0,0.0,3827.8,3997,5,0
5.121.85.94,2019-01-22 06:55:00,8,0.0,0.0,3354.0,4088,8,0
5.121.85.94,2019-01-22 06:56:00,9,0.0,0.0,3697.3333333333335,4664,9,0
5.121.91.166,2019-01-22 06:43:00,1,0.0,0.0,3975.0,3975,1,0
5.121.94.228,2019-01-22 08:00:00,39,0.0,0.0,20762.0,106246,37,0
5.121.94.228,2019-01-22 08:01:00,9,0.0,0.0,11461.444444444445,42001,8,0
5.121.95.206,2019-01-22 04:58:00,2,0.0,0.0,4846.0,5208,2,0
5.122.112.169,2019-01-22 07:44:00,1,0.0,0.0,4167.0,4167,1,0
5.122.115.238,2019-01-22 04:26:00,1,0.0,0.0,3975.0,3975,1,0
5.122.116.76,2019-01-22 07:58:00,26,0.0,0.0,19944.80769230769,106246,26,0
5.122.120.138,2019-01-22 07:20:00,1,0.0,0.0,3975.0,3975,1,0
5.122.120.138,2019-01-22 07:21:00,1,0.0,0.0,3294.0,3294,1,0
5.122.120.138,2019-01-22 07:24:00,3,0.0,0.0,4221.0,4377,3,0
5.122.120.138,2019-01-22 07:28:00,1,0.0,0.0,3859.0,3859,1,0
5.122.126.241,2019-01-22 07:38:00,1,0.0,0.0,3975.0,3975,1,0
5.122.126.241,2019-01-22 07:46:00,2,0.0,0.0,4272.0,4377,2,0
5.122.126.241,2019-01-22 07:47:00,1,0.0,0.0,4119.0,4119,1,0
5.122.135.31,2019-01-22 07:42:00,7,0.0,0.0,11630.57142857143,28536,7,0
5.122.135.31,2019-01-22 07:43:00,27,0.0,0.0,11112.222222222223,68123,27,0
5.122.138.158,2019-01-22 07:26:00,1,0.0,0.0,133.0,133,1,0
5.122.142.118,2019-01-22 05:32:00,1,0.0,0.0,5852.0,5852,1,0
5.122.147.2,2019-01-22 06:44:00,1,0.0,0.0,10371.0,10371,1,0
5.122.151.101,2019-01-22 05:39:00,1,0.0,0.0,4167.0,4167,1,0
5.122.153.203,2019-01-22 06:09:00,1,0.0,0.0,3975.0,3975,1,0
5.122.153.203,2019-01-22 06:13:00,1,0.0,0.0,10371.0,10371,1,0
5.122.153.203,2019-01-22 06:18:00,1,0.0,0.0,3710.0,3710,1,0
5.122.153.203,2019-01-22 06:19:00,2,0.0,0.0,3892.0,3965,2,0
5.122.153.203,2019-01-22 06:20:00,1,0.0,0.0,3997.0,3997,1,0
5.122.153.203,2019-01-22 06:28:00,1,0.0,0.0,3274.0,3274,1,0
5.122.158.90,2019-01-22 07:47:00,1,0.0,0.0,4167.0,4167,1,0
5.122.158.90,2019-01-22 07:48:00,5,0.0,0.0,4253.2,4946,4,0
5.122.158.90,2019-01-22 07:49:00,5,0.0,0.0,3500.8,4286,5,0
5.122.161.225,2019-01-22 06:24:00,3,0.0,0.0,4242.333333333333,4803,3,0
5.122.165.219,2019-01-22 07:23:00,2,0.0,0.0,4071.0,4167,2,0
5.122.169.17,2019-01-22 07:55:00,1,0.0,0.0,3975.0,3975,1,0
5.122.169.17,2019-01-22 07:56:00,1,0.0,0.0,4167.0,4167,1,0
5.122.172.161,2019-01-22 07:46:00,1,0.0,0.0,3975.0,3975,1,0
5.122.175.223,2019-01-22 07:46:00,25,0.0,0.0,8770.04,62894,25,0
5.122.205.220,2019-01-22 07:13:00,2,0.0,0.0,4071.0,4167,2,0
5.122.205.220,2019-01-22 07:23:00,2,0.0,0.0,3830.0,3901,2,0
5.122.205.246,2019-01-22 07:58:00,1,0.0,0.0,3975.0,3975,1,0
5.122.205.246,2019-01-22 07:59:00,1,0.0,0.0,4167.0,4167,1,0
5.122.206.97,2019-01-22 06:54:00,19,0.0,0.0,9100.684210526315,64701,19,0
5.122.206.97,2019-01-22 06:56:00,4,0.0,0.0,8475.25,18784,4,0
5.122.206.97,2019-01-22 06:57:00,11,0.0,0.0,7894.0,18902,10,0
5.122.206.97,2019-01-22 06:58:00,4,0.0,0.0,40185.0,68380,3,0
5.122.206.97,2019-01-22 06:59:00,7,0.0,0.0,9923.285714285714,15765,7,0
5.122.206.97,2019-01-22 07:00:00,9,0.0,0.0,26391.0,101630,7,0
5.122.206.97,2019-01-22 07:02:00,18,0.0,0.0,7145.166666666667,18996,16,0
5.122.206.97,2019-01-22 07:03:00,2,0.0,0.0,11523.5,18927,2,0
5.122.206.97,2019-01-22 07:04:00,4,0.0,0.0,42303.25,102610,3,0
5.122.206.97,2019-01-22 07:05:00,3,0.0,0.0,4085.3333333333335,4166,3,0
5.122.206.97,2019-01-22 07:06:00,4,0.0,0.0,41874.5,82975,3,0
5.122.206.97,2019-01-22 07:07:00,2,0.0,0.0,3672.5,3937,2,0
5.122.206.97,2019-01-22 07:31:00,4,0.0,0.0,24470.0,40829,3,0
5.122.206.97,2019-01-22 07:32:00,1,0.0,0.0,4045.0,4045,1,0
5.122.206.97,2019-01-22 07:33:00,9,0.0,0.0,7284.555555555556,18627,9,0
5.122.225.8,2019-01-22 07:32:00,2,0.0,0.0,3634.5,3975,2,0
5.122.225.8,2019-01-22 07:36:00,1,0.0,0.0,4167.0,4167,1,0
5.122.235.234,2019-01-22 08:00:00,2,0.0,0.0,4071.0,4167,2,0
5.122.240.130,2019-01-22 06:25:00,1,0.0,0.0,10371.0,10371,1,0
5.122.240.226,2019-01-22 06:49:00,1,0.0,0.0,3975.0,3975,1,0
5.122.240.226,2019-01-22 06:50:00,2,0.0,0.0,4272.0,4377,2,0
5.122.241.7,2019-01-22 06:28:00,1,0.0,0.0,7614.0,7614,1,0
5.122.241.7,2019-01-22 06:29:00,1,0.0,0.0,8126.0,8126,1,0
5.122.243.18,2019-01-22 05:16:00,1,0.0,0.0,3132.0,3132,1,0
5.122.249.128,2019-01-22 06:53:00,1,0.0,0.0,3975.0,3975,1,0
5.122.25.103,2019-01-22 07:22:00,8,0.0,0.0,9943.75,28536,8,0
5.122.25.103,2019-01-22 07:23:00,19,0.0,0.0,22008.36842105263,69159,19,0
5.122.31.32,2019-01-22 07:02:00,1,0.0,0.0,133.0,133,1,0
5.122.36.144,2019-01-22 07:01:00,1,0.0,0.0,5852.0,5852,1,0
5.122.36.144,2019-01-22 07:16:00,7,0.0,0.0,6987.285714285715,18913,7,0
5.122.36.144,2019-01-22 07:18:00,4,0.0,0.0,19765.5,27578,3,0
5.122.36.144,2019-01-22 07:19:00,1,0.0,0.0,4120.0,4120,1,0
5.122.36.144,2019-01-22 07:20:00,4,0.0,0.0,40611.0,85586,3,0
5.122.36.144,2019-01-22 07:21:00,7,0.0,0.0,9977.57142857143,17144,7,0
5.122.48.152,2019-01-22 07:13:00,1,0.0,0.0,3975.0,3975,1,0
5.122.52.69,2019-01-22 07:58:00,1,0.0,0.0,3859.0,3859,1,0
5.122.53.38,2019-01-22 07:36:00,2,0.0,0.0,4071.0,4167,2,0
5.122.53.38,2019-01-22 07:37:00,2,0.0,0.0,4248.0,4377,2,0
5.122.56.206,2019-01-22 07:49:00,3,0.0,0.0,3812.0,4167,3,0
5.122.56.215,2019-01-22 07:31:00,32,0.0,0.0,8995.03125,61373,32,0
5.122.56.215,2019-01-22 07:32:00,13,0.0,0.0,10081.153846153846,62894,12,0
5.122.59.237,2019-01-22 07:39:00,2,0.0,0.0,5126.5,5852,2,0
5.122.67.98,2019-01-22 07:15:00,2,0.0,0.0,4071.0,4167,2,0
5.122.67.98,2019-01-22 07:21:00,3,0.0,0.0,3537.6666666666665,3901,3,0
5.122.68.69,2019-01-22 07:11:00,85,0.0,0.0,9537.447058823529,185207,85,0
5.122.76.255,2019-01-22 07:31:00,1,0.0,0.0,3975.0,3975,1,0
5.122.82.17,2019-01-22 06:24:00,1,0.0,0.0,133.0,133,1,0
5.122.95.74,2019-01-22 04:27:00,1,0.0,0.0,94646.0,94646,1,0
5.122.95.74,2019-01-22 04:32:00,2,0.0,0.0,3516.5,3710,2,0
5.122.95.74,2019-01-22 04:33:00,4,0.0,0.0,26606.75,94646,4,0
5.123.10.0,2019-01-22 07:53:00,1,0.0,0.0,4167.0,4167,1,0
5.123.10.0,2019-01-22 07:55:00,3,0.0,0.0,5631.666666666667,6138,3,0
5.123.10.0,2019-01-22 07:56:00,4,0.0,0.0,7575.25,21337,4,0
5.123.106.151,2019-01-22 07:02:00,1,0.0,0.0,133.0,133,1,0
5.123.106.151,2019-01-22 07:03:00,46,0.0,0.0,7280.565217391304,62910,45,0
5.123.106.151,2019-01-22 07:04:00,23,0.0,0.0,8585.130434782608,62894,21,0
5.123.110.53,2019-01-22 07:24:00,1,0.0,0.0,4704.0,4704,1,0
5.123.110.81,2019-01-22 06:04:00,1,0.0,0.0,5969.0,5969,1,0
5.123.12.38,2019-01-22 05:08:00,2,0.0,0.0,4071.0,4167,2,0
5.123.120.149,2019-01-22 05:13:00,1,0.0,0.0,133.0,133,1,0
5.123.135.79,2019-01-22 07:04:00,1,0.0,0.0,133.0,133,1,0
5.123.138.19,2019-01-22 07:41:00,2,0.0,0.0,4071.0,4167,2,0
5.123.139.174,2019-01-22 04:02:00,3,0.0,0.0,3812.0,4167,3,0
5.123.139.174,2019-01-22 04:03:00,1,0.0,0.0,4377.0,4377,1,0
5.123.142.69,2019-01-22 07:22:00,1,0.0,0.0,5852.0,5852,1,0
5.123.15.197,2019-01-22 07:44:00,1,0.0,0.0,133.0,133,1,0
5.123.15.197,2019-01-22 07:45:00,41,0.0,0.0,10213.90243902439,68123,41,0
5.123.151.73,2019-01-22 07:44:00,1,0.0,0.0,5208.0,5208,1,0
5.123.151.73,2019-01-22 07:56:00,2,0.0,0.0,4071.0,4167,2,0
5.123.151.97,2019-01-22 06:30:00,1,0.0,0.0,6425.0,6425,1,0
5.123.157.184,2019-01-22 05:35:00,2,0.0,0.0,4071.0,4167,2,0
5.123.157.184,2019-01-22 05:36:00,2,0.0,0.0,4248.0,4377,2,0
5.123.158.147,2019-01-22 04:31:00,1,0.0,0.0,3975.0,3975,1,0
5.123.16.200,2019-01-22 06:55:00,1,0.0,0.0,8126.0,8126,1,0
5.123.16.200,2019-01-22 06:56:00,2,0.0,0.0,5733.0,9338,2,0
5.123.16.200,2019-01-22 06:57:00,1,0.0,0.0,5852.0,5852,1,0
5.123.162.10,2019-01-22 07:05:00,1,0.0,0.0,3414.0,3414,1,0
5.123.162.10,2019-01-22 07:06:00,1,0.0,0.0,4052.0,4052,1,0
5.123.164.214,2019-01-22 07:53:00,20,0.0,0.0,12985.85,44503,15,0
5.123.164.214,2019-01-22 07:54:00,8,0.0,0.0,15630.375,62894,8,0
5.123.166.110,2019-01-22 05:20:00,1,0.0,0.0,133.0,133,1,0
5.123.172.162,2019-01-22 07:01:00,1,0.0,0.0,4382.0,4382,1,0
5.123.174.57,2019-01-22 04:00:00,1,0.0,0.0,5208.0,5208,1,0
5.123.174.57,2019-01-22 04:04:00,23,0.0,0.0,5149.913043478261,7029,23,0
5.123.174.57,2019-01-22 04:07:00,1,0.0,0.0,3514.0,3514,1,0
5.123.174.57,2019-01-22 04:08:00,6,0.0,0.0,3560.3333333333335,3997,6,0
5.123.174.57,2019-01-22 04:11:00,1,0.0,0.0,7614.0,7614,1,0
5.123.174.57,2019-01-22 04:14:00,1,0.0,0.0,10371.0,10371,1,0
5.123.174.57,2019-01-22 04:15:00,3,0.0,0.0,5367.0,5603,3,0
5.123.174.57,2019-01-22 04:16:00,1,0.0,0.0,6174.0,6174,1,0
5.123.174.57,2019-01-22 04:17:00,2,0.0,0.0,3832.0,3901,2,0
5.123.174.57,2019-01-22 04:21:00,1,0.0,0.0,5852.0,5852,1,0
5.123.176.17,2019-01-22 07:32:00,2,0.0,0.0,4071.0,4167,2,0
5.123.179.194,2019-01-22 06:42:00,1,0.0,0.0,3294.0,3294,1,0
5.123.179.194,2019-01-22 06:46:00,6,0.0,0.0,4089.0,4946,6,0
5.123.179.194,2019-01-22 06:47:00,5,0.0,0.0,4001.8,5111,5,0
5.123.181.26,2019-01-22 06:12:00,15,0.0,0.0,19222.8,106361,12,0
5.123.181.66,2019-01-22 06:50:00,1,0.0,0.0,4146.0,4146,1,0
5.123.181.66,2019-01-22 06:51:00,1,0.0,0.0,3382.0,3382,1,0
5.123.182.248,2019-01-22 07:06:00,1,0.0,0.0,21850.0,21850,1,0
5.123.182.248,2019-01-22 07:07:00,1,1.0,0.0,0.0,0,1,0
5.123.184.49,2019-01-22 06:38:00,3,0.0,0.0,4221.0,4377,3,0
5.123.190.180,2019-01-22 07:36:00,2,0.0,0.0,4071.0,4167,2,0
5.123.190.180,2019-01-22 07:37:00,1,0.0,0.0,10371.0,10371,1,0
5.123.202.177,2019-01-22 07:00:00,1,0.0,0.0,3975.0,3975,1,0
5.123.209.223,2019-01-22 03:58:00,2,0.0,0.0,7283.0,8742,2,0
5.123.209.223,2019-01-22 04:04:00,1,0.0,0.0,4088.0,4088,1,0
5.123.209.223,2019-01-22 04:09:00,3,0.0,0.0,2941.6666666666665,3925,3,0
5.123.21.141,2019-01-22 06:42:00,1,0.0,0.0,7669.0,7669,1,0
5.123.21.141,2019-01-22 06:43:00,1,0.0,0.0,3975.0,3975,1,0
5.123.21.141,2019-01-22 06:44:00,2,0.0,0.0,4272.0,4377,2,0
5.123.210.210,2019-01-22 07:50:00,1,0.0,0.0,133.0,133,1,0
5.123.213.242,2019-01-22 04:01:00,1,0.0,0.0,3975.0,3975,1,0
5.123.213.242,2019-01-22 04:02:00,1,0.0,0.0,7143.0,7143,1,0
5.123.215.37,2019-01-22 06:02:00,31,0.0,0.0,9604.58064516129,62894,31,0
5.123.215.37,2019-01-22 06:03:00,10,0.0,0.0,13922.0,37082,9,0
5.123.215.37,2019-01-22 06:05:00,5,0.0,0.0,33188.8,100725,4,0
5.123.215.37,2019-01-22 06:06:00,3,0.0,0.0,241.0,496,2,0
5.123.215.37,2019-01-22 06:07:00,1,0.0,0.0,497.0,497,1,0
5.123.216.32,2019-01-22 06:47:00,1,0.0,0.0,133.0,133,1,0
5.123.226.85,2019-01-22 07:05:00,1,0.0,0.0,3975.0,3975,1,0
5.123.228.38,2019-01-22 07:56:00,1,0.0,0.0,133.0,133,1,0
5.123.228.91,2019-01-22 07:42:00,2,0.0,0.0,4071.0,4167,2,0
5.123.230.23,2019-01-22 07:36:00,1,0.0,0.0,133.0,133,1,0
5.123.232.17,2019-01-22 03:58:00,1,0.0,0.0,3294.0,3294,1,0
5.123.232.17,2019-01-22 03:59:00,1,0.0,0.0,4167.0,4167,1,0
5.123.238.38,2019-01-22 04:56:00,1,0.0,0.0,3975.0,3975,1,0
5.123.238.38,2019-01-22 04:57:00,1,0.0,0.0,3294.0,3294,1,0
5.123.238.38,2019-01-22 04:58:00,1,0.0,0.0,4167.0,4167,1,0
5.123.238.38,2019-01-22 04:59:00,1,0.0,0.0,4377.0,4377,1,0
5.123.250.133,2019-01-22 06:16:00,1,0.0,0.0,3975.0,3975,1,0
5.123.28.78,2019-01-22 06:40:00,2,0.0,0.0,7355.0,7502,2,0
5.123.29.159,2019-01-22 07:29:00,1,0.0,0.0,133.0,133,1,0
5.123.31.58,2019-01-22 06:57:00,1,0.0,0.0,3975.0,3975,1,0
5.123.4.46,2019-01-22 07:55:00,1,0.0,0.0,4928.0,4928,1,0
5.123.47.151,2019-01-22 06:21:00,2,0.0,0.0,4071.0,4167,2,0
5.123.5.130,2019-01-22 07:29:00,2,0.0,0.0,4071.0,4167,2,0
5.123.5.141,2019-01-22 06:51:00,3,0.0,0.0,7123.0,21231,3,0
5.123.50.122,2019-01-22 07:05:00,1,0.0,0.0,3975.0,3975,1,0
5.123.50.190,2019-01-22 07:59:00,2,0.0,0.0,4071.0,4167,2,0
5.123.52.9,2019-01-22 05:27:00,1,0.0,0.0,3369.0,3369,1,0
5.123.52.9,2019-01-22 05:28:00,1,0.0,0.0,4610.0,4610,1,0
5.123.52.9,2019-01-22 05:29:00,3,0.0,0.0,4121.333333333333,4657,3,0
5.123.52.9,2019-01-22 05:30:00,2,0.0,0.0,3892.0,3965,2,0
5.123.55.180,2019-01-22 07:57:00,4,0.0,0.0,4159.5,4377,4,0
5.123.55.180,2019-01-22 08:01:00,1,0.0,0.0,5603.0,5603,1,0
5.123.60.156,2019-01-22 07:54:00,1,0.0,0.0,3975.0,3975,1,0
5.123.67.203,2019-01-22 06:46:00,1,0.0,0.0,3294.0,3294,1,0
5.123.67.203,2019-01-22 06:48:00,3,0.0,0.0,4221.0,4377,3,0
5.123.75.130,2019-01-22 06:42:00,6,0.0,0.0,4991.333333333333,6173,6,0
5.123.77.81,2019-01-22 06:19:00,8,0.0,0.0,10395.375,28536,8,0
5.123.77.81,2019-01-22 06:20:00,2,0.0,0.0,18503.5,32887,2,0
5.123.8.105,2019-01-22 06:39:00,1,0.0,0.0,133.0,133,1,0
5.123.80.239,2019-01-22 07:13:00,1,0.0,0.0,3369.0,3369,1,0
5.123.80.25,2019-01-22 07:17:00,2,0.0,0.0,4071.0,4167,2,0
5.123.88.42,2019-01-22 04:25:00,3,0.0,0.0,4509.666666666667,5203,3,0
5.123.88.42,2019-01-22 04:26:00,3,0.0,0.0,3768.3333333333335,4227,3,0
5.123.88.42,2019-01-22 04:38:00,2,0.0,0.0,3853.5,3997,2,0
5.123.88.42,2019-01-22 04:41:00,1,0.0,0.0,3819.0,3819,1,0
5.123.88.42,2019-01-22 04:43:00,1,0.0,0.0,3965.0,3965,1,0
5.123.88.42,2019-01-22 04:56:00,4,0.0,0.0,3898.75,4803,4,0
5.123.88.42,2019-01-22 04:57:00,1,0.0,0.0,4946.0,4946,1,0
5.123.88.42,2019-01-22 05:02:00,6,0.0,0.0,2469.5,2734,5,0
5.123.88.42,2019-01-22 05:03:00,1,0.0,0.0,2379.0,2379,1,0
5.123.89.103,2019-01-22 06:13:00,7,0.0,0.0,11356.285714285714,28536,7,0
5.123.89.112,2019-01-22 03:57:00,1,0.0,0.0,94646.0,94646,1,0
5.123.96.28,2019-01-22 07:41:00,34,0.029411764705882353,0.0,10187.85294117647,62894,34,0
5.123.97.85,2019-01-22 07:42:00,1,0.0,0.0,3975.0,3975,1,0
5.124.112.191,2019-01-22 06:56:00,1,0.0,0.0,133.0,133,1,0
5.124.12.3,2019-01-22 07:28:00,1,0.0,0.0,3975.0,3975,1,0
5.124.12.3,2019-01-22 07:29:00,1,0.0,0.0,3294.0,3294,1,0
5.124.12.3,2019-01-22 07:34:00,2,0.0,0.0,4272.0,4377,2,0
5.124.12.3,2019-01-22 07:35:00,2,0.0,0.0,5034.0,5949,2,0
