window,total_requests,unique_ip_count,unique_url_count,avg_url_length,max_url_length,avg_response_bytes,std_response_bytes,error_4xx_ratio,error_5xx_ratio,suspicious_uri_count,suspicious_uri_ratio,avg_request_interval,avg_requests_per_ip,max_requests_per_ip,method_ratio_GET,method_ratio_HEAD,method_ratio_OPTIONS,method_ratio_POST
2019-01-22 06:02:00,257,38,202,84.3385214007782,445,23116.758754863815,34767.20621252715,0.0038910505836575876,0.0,2,0.007782101167315175,108.79377431906615,6.7631578947368425,32,0.9961089494163424,0.0038910505836575876,0.0,0.0
2019-01-22 06:03:00,225,33,199,89.99111111111111,433,22315.057777777776,20486.4211188787,0.0,0.0,0,0.0,107.73333333333333,6.818181818181818,51,0.9911111111111112,0.008888888888888889,0.0,0.0
2019-01-22 06:04:00,282,36,229,69.38652482269504,432,19001.468085106382,17332.901747340624,0.06382978723404255,0.0,0,0.0,61.702127659574465,7.833333333333333,77,0.9929078014184397,0.0070921985815602835,0.0,0.0
2019-01-22 06:05:00,367,61,288,57.607629427792915,424,16156.008174386921,19124.12094404464,0.013623978201634877,0.0,0,0.0,142.724795640327,6.016393442622951,54,0.9918256130790191,0.008174386920980926,0.0,0.0
2019-01-22 06:06:00,201,43,166,75.40298507462687,514,20642.238805970148,22286.13995878799,0.04477611940298507,0.0,0,0.0,126.56716417910448,4.674418604651163,43,0.9701492537313433,0.014925373134328358,0.0,0.014925373134328358
2019-01-22 06:07:00,298,56,259,62.46979865771812,419,23752.489932885906,22963.711875461788,0.013422818791946308,0.0,1,0.003355704697986577,142.751677852349,5.321428571428571,43,0.9899328859060402,0.006711409395973154,0.0,0.003355704697986577
2019-01-22 06:08:00,218,37,196,91.72935779816514,433,28524.435779816515,15868.689567157267,0.0,0.0,0,0.0,149.44954128440367,5.891891891891892,45,0.9908256880733946,0.009174311926605505,0.0,0.0
2019-01-22 06:09:00,317,40,267,75.37854889589906,445,20781.940063091482,26885.328201094613,0.015772870662460567,0.0,1,0.0031545741324921135,112.9968454258675,7.925,49,0.9810725552050473,0.015772870662460567,0.0,0.0031545741324921135
2019-01-22 06:10:00,246,42,209,87.41463414634147,438,23535.735772357722,19294.446777037683,0.02032520325203252,0.0,0,0.0,91.21951219512195,5.857142857142857,37,0.9878048780487805,0.012195121951219513,0.0,0.0
2019-01-22 06:11:00,209,48,174,100.91866028708134,440,21182.569377990432,17176.06744069011,0.05263157894736842,0.0,1,0.004784688995215311,119.71291866028709,4.354166666666667,31,0.9521531100478469,0.04784688995215311,0.0,0.0
2019-01-22 06:12:00,378,44,287,70.18783068783068,440,18817.99470899471,23085.498417584582,0.005291005291005291,0.0,0,0.0,78.25396825396825,8.590909090909092,92,0.9973544973544973,0.0026455026455026454,0.0,0.0
2019-01-22 06:13:00,424,45,356,61.04481132075472,452,14627.698113207547,18357.68199450164,0.007075471698113208,0.0,1,0.0023584905660377358,95.37735849056604,9.422222222222222,123,0.9905660377358491,0.007075471698113208,0.0,0.0023584905660377358
2019-01-22 06:14:00,256,41,221,70.15625,445,24147.30078125,40426.40822589155,0.0,0.0,0,0.0,81.328125,6.2439024390243905,62,0.9921875,0.0078125,0.0,0.0
2019-01-22 06:15:00,321,35,289,50.17133956386293,426,16614.940809968848,24756.210475471817,0.009345794392523364,0.0,0,0.0,25.42056074766355,9.17142857142857,158,0.9906542056074766,0.009345794392523364,0.0,0.0
2019-01-22 06:16:00,436,43,327,59.9151376146789,419,16345.146788990825,26160.25351342087,0.0045871559633027525,0.0,0,0.0,35.642201834862384,10.13953488372093,210,0.9931192660550459,0.006880733944954129,0.0,0.0
2019-01-22 06:17:00,204,37,178,85.44607843137256,431,26449.519607843136,15109.764886676703,0.00980392156862745,0.0,0,0.0,70.0,5.513513513513513,43,0.9901960784313726,0.00980392156862745,0.0,0.0
2019-01-22 06:18:00,236,44,199,75.10169491525424,417,23811.25,16293.600083135369,0.00423728813559322,0.0,1,0.00423728813559322,53.389830508474574,5.363636363636363,43,0.9830508474576272,0.012711864406779662,0.0,0.00423728813559322
2019-01-22 06:19:00,318,44,287,53.827044025157235,452,15065.861635220126,18845.59846158027,0.009433962264150943,0.0,2,0.006289308176100629,91.69811320754717,7.2272727272727275,130,0.9937106918238994,0.006289308176100629,0.0,0.0
2019-01-22 06:20:00,185,45,157,73.28108108108108,433,22954.356756756755,16701.73292370111,0.005405405405405406,0.0,1,0.005405405405405406,112.54054054054055,4.111111111111111,42,0.9837837837837838,0.016216216216216217,0.0,0.0
2019-01-22 06:21:00,400,52,324,49.3325,452,16298.4675,22290.52878045346,0.0275,0.0,0,0.0,135.45,7.6923076923076925,135,0.9925,0.0075,0.0,0.0
2019-01-22 06:22:00,220,45,186,54.554545454545455,430,24145.177272727273,26205.89713776109,0.004545454545454545,0.0,1,0.004545454545454545,50.45454545454545,4.888888888888889,42,0.9954545454545455,0.004545454545454545,0.0,0.0
2019-01-22 06:23:00,296,39,243,60.557432432432435,430,17841.817567567567,18987.092147673175,0.0,0.0,1,0.0033783783783783786,47.83783783783784,7.589743589743589,60,0.9898648648648649,0.006756756756756757,0.0,0.0033783783783783786
2019-01-22 06:24:00,316,41,255,51.936708860759495,437,17704.67405063291,37963.14891665368,0.012658227848101266,0.0,1,0.0031645569620253164,36.075949367088604,7.7073170731707314,70,0.9936708860759493,0.006329113924050633,0.0,0.0
2019-01-22 06:25:00,225,44,170,73.36,452,20143.46222222222,25315.62465863375,0.017777777777777778,0.0,0,0.0,148.0,5.113636363636363,36,0.9866666666666667,0.013333333333333334,0.0,0.0
2019-01-22 06:26:00,193,42,167,71.60103626943005,428,25673.19689119171,44566.39408923815,0.010362694300518135,0.0,0,0.0,156.68393782383419,4.595238095238095,35,0.9844559585492227,0.015544041450777202,0.0,0.0
2019-01-22 06:27:00,271,57,217,84.49077490774907,481,24465.39852398524,29109.784444725246,0.07011070110701106,0.0,0,0.0,120.0,4.754385964912281,43,0.996309963099631,0.0036900369003690036,0.0,0.0
2019-01-22 06:28:00,224,45,182,89.42857142857143,431,26850.96875,28183.372547585037,0.022321428571428572,0.0,1,0.004464285714285714,68.83928571428571,4.977777777777778,38,0.9910714285714286,0.008928571428571428,0.0,0.0
2019-01-22 06:29:00,250,57,208,83.664,677,26135.008,34697.528675811656,0.04,0.0,0,0.0,117.12,4.385964912280702,38,0.992,0.008,0.0,0.0
2019-01-22 06:30:00,452,45,366,63.45796460176991,432,18832.694690265485,23091.50221566806,0.022123893805309734,0.0,1,0.0022123893805309734,47.389380530973455,10.044444444444444,95,0.9933628318584071,0.00663716814159292,0.0,0.0
2019-01-22 06:31:00,318,44,253,74.13836477987421,433,21700.85849056604,43018.40107543709,0.07547169811320754,0.0,0,0.0,91.50943396226415,7.2272727272727275,56,0.9905660377358491,0.009433962264150943,0.0,0.0
2019-01-22 06:32:00,361,53,275,62.77562326869806,433,20296.116343490306,25356.097054922484,0.036011080332409975,0.0,0,0.0,131.8005540166205,6.811320754716981,56,0.997229916897507,0.002770083102493075,0.0,0.0
2019-01-22 06:33:00,333,55,270,69.04504504504504,434,18030.183183183184,16246.99914051098,0.06006006006006006,0.0,2,0.006006006006006006,78.01801801801801,6.054545454545455,40,0.993993993993994,0.006006006006006006,0.0,0.0
2019-01-22 06:34:00,221,48,175,81.56561085972851,426,19379.036199095022,18587.01605687916,0.04072398190045249,0.0,1,0.004524886877828055,108.86877828054298,4.604166666666667,41,0.9864253393665159,0.00904977375565611,0.0,0.004524886877828055
2019-01-22 06:35:00,315,42,253,67.4888888888889,430,16848.58095238095,18157.12868977254,0.03492063492063492,0.0,0,0.0,83.42857142857143,7.5,77,0.9904761904761905,0.009523809523809525,0.0,0.0
2019-01-22 06:36:00,277,68,216,66.75090252707581,434,21902.82310469314,37922.23960960704,0.032490974729241874,0.0,0,0.0,73.2129963898917,4.073529411764706,47,0.9891696750902527,0.010830324909747292,0.0,0.0
2019-01-22 06:37:00,324,48,255,75.73765432098766,429,18433.537037037036,19443.06147335929,0.06481481481481481,0.0,2,0.006172839506172839,73.70370370370371,6.75,54,0.9938271604938271,0.006172839506172839,0.0,0.0
2019-01-22 06:38:00,375,55,262,70.92533333333333,430,20684.549333333332,24075.76815067422,0.029333333333333333,0.0,2,0.005333333333333333,71.68,6.818181818181818,54,0.9946666666666667,0.005333333333333333,0.0,0.0
2019-01-22 06:39:00,378,60,292,67.12962962962963,442,18386.478835978836,20558.759336588464,0.03968253968253968,0.0,0,0.0,84.12698412698413,6.3,64,0.9920634920634921,0.007936507936507936,0.0,0.0
2019-01-22 06:40:00,470,71,348,55.744680851063826,433,17914.97021276596,20727.77946020566,0.0425531914893617,0.0,2,0.00425531914893617,62.04255319148936,6.619718309859155,64,0.9914893617021276,0.00851063829787234,0.0,0.0
2019-01-22 06:41:00,286,52,236,74.4020979020979,430,19824.70979020979,18150.382821627296,0.02097902097902098,0.0,1,0.0034965034965034965,84.96503496503496,5.5,42,0.9895104895104895,0.01048951048951049,0.0,0.0
2019-01-22 06:42:00,313,54,216,65.42492012779553,433,17268.584664536742,33463.479080721976,0.04792332268370607,0.0,0,0.0,37.38019169329073,5.796296296296297,61,0.9936102236421726,0.006389776357827476,0.0,0.0
2019-01-22 06:43:00,476,58,341,51.57142857142857,433,14260.846638655463,19050.682526124034,0.0273109243697479,0.0,0,0.0,42.60504201680672,8.206896551724139,108,0.9873949579831933,0.0063025210084033615,0.0,0.0063025210084033615
2019-01-22 06:44:00,592,63,425,44.80912162162162,426,14431.672297297297,21322.625339005277,0.05067567567567568,0.0,0,0.0,32.63513513513514,9.396825396825397,97,0.9881756756756757,0.0033783783783783786,0.0,0.008445945945945946
2019-01-22 06:45:00,328,60,265,46.670731707317074,407,13922.52743902439,21830.90410640889,0.036585365853658534,0.0,0,0.0,119.08536585365853,5.466666666666667,83,0.9908536585365854,0.009146341463414634,0.0,0.0
2019-01-22 06:46:00,329,60,251,53.70820668693009,765,17546.562310030396,35567.39255885781,0.02127659574468085,0.0,0,0.0,125.65349544072949,5.483333333333333,42,0.9908814589665653,0.00911854103343465,0.0,0.0
2019-01-22 06:47:00,280,49,204,52.75,407,17989.057142857142,22138.525874996063,0.025,0.0,0,0.0,160.71428571428572,5.714285714285714,40,0.9964285714285714,0.0035714285714285713,0.0,0.0
2019-01-22 06:48:00,241,54,197,68.65145228215768,422,19664.64315352697,17545.324656836554,0.02074688796680498,0.0,4,0.016597510373443983,130.70539419087137,4.462962962962963,36,0.991701244813278,0.008298755186721992,0.0,0.0
2019-01-22 06:49:00,333,60,245,68.22522522522523,525,18337.078078078077,23057.195201893544,0.003003003003003003,0.0,0,0.0,68.46846846846847,5.55,49,0.993993993993994,0.006006006006006006,0.0,0.0
2019-01-22 06:50:00,294,54,228,63.74829931972789,439,17302.557823129253,20593.24501780958,0.003401360544217687,0.0,1,0.003401360544217687,101.42857142857143,5.444444444444445,66,0.9897959183673469,0.01020408163265306,0.0,0.0
2019-01-22 06:51:00,321,56,267,52.63551401869159,400,15486.233644859813,23564.522845627802,0.018691588785046728,0.0,0,0.0,71.40186915887851,5.732142857142857,88,0.9937694704049844,0.003115264797507788,0.0,0.003115264797507788
2019-01-22 06:52:00,351,56,291,53.45014245014245,359,18525.911680911682,32229.204699121743,0.005698005698005698,0.0,0,0.0,111.45299145299145,6.267857142857143,57,0.9943019943019943,0.002849002849002849,0.0,0.002849002849002849
2019-01-22 06:53:00,700,59,476,44.55,425,12649.845714285715,20844.61542411635,0.011428571428571429,0.0,4,0.005714285714285714,46.457142857142856,11.864406779661017,133,0.99,0.002857142857142857,0.0,0.007142857142857143
2019-01-22 06:54:00,458,74,370,50.927947598253276,489,16473.373362445414,41944.84839070154,0.013100436681222707,0.0,0,0.0,67.20524017467248,6.1891891891891895,77,0.9847161572052402,0.004366812227074236,0.0,0.010917030567685589
2019-01-22 06:55:00,340,66,234,52.05,426,14627.867647058823,19198.013760880625,0.023529411764705882,0.0,0,0.0,85.94117647058823,5.151515151515151,37,0.9911764705882353,0.008823529411764706,0.0,0.0
2019-01-22 06:56:00,455,64,338,43.58901098901099,425,13557.25934065934,18906.077236784342,0.008791208791208791,0.0,0,0.0,56.043956043956044,7.109375,71,0.9824175824175824,0.008791208791208791,0.0,0.008791208791208791
2019-01-22 06:57:00,457,65,355,52.12691466083151,439,15271.122538293217,31968.22491982353,0.0437636761487965,0.0,0,0.0,50.415754923413566,7.030769230769231,102,0.9956236323851203,0.002188183807439825,0.0,0.002188183807439825
2019-01-22 06:58:00,211,52,165,81.4691943127962,434,20498.644549763034,39816.96433768265,0.07109004739336493,0.0,0,0.0,73.64928909952607,4.0576923076923075,35,0.985781990521327,0.009478672985781991,0.0,0.004739336492890996
2019-01-22 06:59:00,386,60,300,74.20466321243524,688,18915.76165803109,20594.397759602183,0.031088082901554404,0.0,0,0.0,66.21761658031087,6.433333333333334,40,0.9948186528497409,0.0051813471502590676,0.0,0.0
2019-01-22 07:00:00,420,72,318,67.27619047619048,446,21213.55,31513.528274311386,0.03571428571428571,0.0,0,0.0,123.57142857142857,5.833333333333333,62,0.9880952380952381,0.009523809523809525,0.0,0.002380952380952381
2019-01-22 07:01:00,358,59,252,57.07821229050279,452,15573.530726256984,19655.17267154763,0.008379888268156424,0.0,1,0.002793296089385475,71.56424581005587,6.067796610169491,57,0.9888268156424581,0.0111731843575419,0.0,0.0
2019-01-22 07:02:00,543,69,383,50.52670349907919,452,15698.386740331493,29753.44160628181,0.014732965009208104,0.0,0,0.0,60.44198895027624,7.869565217391305,79,0.994475138121547,0.0055248618784530384,0.0,0.0
2019-01-22 07:03:00,568,63,437,54.642605633802816,459,15181.711267605633,18739.725528956224,0.0,0.0,0,0.0,27.359154929577464,9.015873015873016,71,0.9964788732394366,0.0035211267605633804,0.0,0.0
2019-01-22 07:04:00,599,63,460,46.39899833055092,459,12774.398998330551,21787.887936078514,0.00667779632721202,0.0,0,0.0,54.29048414023372,9.507936507936508,79,0.994991652754591,0.005008347245409015,0.0,0.0
2019-01-22 07:05:00,608,83,410,45.82565789473684,459,16008.59375,23169.12501736468,0.006578947368421052,0.0,1,0.001644736842105263,54.078947368421055,7.325301204819277,64,0.9950657894736842,0.004934210526315789,0.0,0.0
2019-01-22 07:06:00,358,75,276,67.26256983240224,459,19498.00558659218,35399.96122891058,0.0111731843575419,0.0,1,0.002793296089385475,93.68715083798882,4.773333333333333,48,0.9916201117318436,0.008379888268156424,0.0,0.0
2019-01-22 07:07:00,608,67,476,49.23190789473684,459,15054.651315789473,33167.07114011291,0.006578947368421052,0.0,0,0.0,55.06578947368421,9.074626865671641,122,0.9884868421052632,0.001644736842105263,0.001644736842105263,0.008223684210526315
2019-01-22 07:08:00,365,50,282,64.89315068493151,459,15724.331506849316,19456.84853035579,0.0136986301369863,0.0,0,0.0,88.76712328767124,7.3,58,0.9780821917808219,0.005479452054794521,0.0,0.01643835616438356
2019-01-22 07:09:00,451,55,329,56.68292682926829,445,15831.343680709535,21975.41651319237,0.0066518847006651885,0.0,0,0.0,31.39689578713969,8.2,66,0.9866962305986696,0.008869179600886918,0.0,0.004434589800443459
2019-01-22 07:10:00,627,73,450,41.91228070175438,453,13928.500797448165,23718.25941206349,0.001594896331738437,0.0,0,0.0,64.01913875598086,8.58904109589041,83,0.9936204146730463,0.004784688995215311,0.0,0.001594896331738437
2019-01-22 07:11:00,894,73,648,41.02348993288591,535,12297.2774049217,19036.873316831177,0.007829977628635347,0.0,0,0.0,39.53020134228188,12.246575342465754,106,0.9921700223713646,0.003355704697986577,0.0,0.0044742729306487695
2019-01-22 07:12:00,449,72,363,56.465478841870826,452,16668.458797327396,20896.149659722836,0.017817371937639197,0.0,2,0.004454342984409799,101.29175946547885,6.236111111111111,95,0.9844097995545658,0.0022271714922048997,0.0,0.013363028953229399
2019-01-22 07:13:00,411,74,309,49.78832116788321,445,13800.467153284671,16092.182687854509,0.0072992700729927005,0.0,3,0.0072992700729927005,73.28467153284672,5.554054054054054,49,0.9708029197080292,0.004866180048661801,0.0,0.024330900243309004
2019-01-22 07:14:00,329,60,274,60.963525835866264,453,16349.77811550152,16540.74715745442,0.0,0.0,0,0.0,72.40121580547113,5.483333333333333,45,0.9878419452887538,0.0060790273556231,0.0,0.0060790273556231
2019-01-22 07:15:00,366,67,278,56.08743169398907,453,17174.292349726777,20285.990745334,0.00273224043715847,0.0,0,0.0,14.426229508196721,5.462686567164179,64,0.9918032786885246,0.00546448087431694,0.0,0.00273224043715847
2019-01-22 07:16:00,341,52,279,55.42521994134897,446,18108.299120234606,15867.356872401475,0.002932551319648094,0.0,0,0.0,58.7683284457478,6.5576923076923075,46,0.9824046920821115,0.008797653958944282,0.0,0.008797653958944282
2019-01-22 07:17:00,307,63,213,63.70358306188925,458,19651.26058631922,20709.316921696023,0.003257328990228013,0.0,0,0.0,89.12052117263843,4.873015873015873,35,0.9869706840390879,0.006514657980456026,0.0,0.006514657980456026
2019-01-22 07:18:00,454,65,341,58.67180616740088,446,17787.253303964757,32801.2947935316,0.011013215859030838,0.0,0,0.0,51.409691629955944,6.984615384615385,54,0.9889867841409692,0.006607929515418502,0.0,0.004405286343612335
2019-01-22 07:19:00,574,78,415,47.55052264808362,465,13002.146341463415,20023.65743213136,0.013937282229965157,0.0,1,0.0017421602787456446,61.358885017421606,7.358974358974359,88,0.9843205574912892,0.003484320557491289,0.0,0.012195121951219513
2019-01-22 07:20:00,798,69,512,41.75689223057644,467,14502.161654135338,23974.376794721713,0.021303258145363407,0.0,1,0.0012531328320802004,49.097744360902254,11.565217391304348,163,0.9887218045112782,0.005012531328320802,0.0,0.006265664160401002
2019-01-22 07:21:00,727,79,488,41.04539202200825,447,17964.418156808802,28423.42260408021,0.011004126547455296,0.0,1,0.001375515818431912,25.914718019257222,9.20253164556962,124,0.9944979367262724,0.005502063273727648,0.0,0.0
2019-01-22 07:22:00,817,69,607,37.81028151774786,327,15084.717258261933,28946.778481219502,0.008567931456548347,0.0,0,0.0,33.70869033047735,11.840579710144928,142,0.9938800489596084,0.0012239902080783353,0.0012239902080783353,0.0036719706242350062
2019-01-22 07:23:00,586,89,448,47.689419795221845,467,15411.912969283276,17897.885695146106,0.0034129692832764505,0.0,0,0.0,99.01023890784982,6.584269662921348,49,0.9863481228668942,0.0034129692832764505,0.0,0.010238907849829351
2019-01-22 07:24:00,827,78,588,49.725513905683194,467,15299.472793228537,23689.546011636747,0.019347037484885126,0.0,1,0.0012091898428053204,55.574365175332524,10.602564102564102,107,0.992744860943168,0.0024183796856106408,0.0,0.0048367593712212815
2019-01-22 07:25:00,1011,85,774,43.29871414441148,467,12247.739861523245,19233.840127856536,0.02967359050445104,0.0,2,0.0019782393669634025,13.946587537091988,11.894117647058824,229,0.9940652818991098,0.003956478733926805,0.0,0.0019782393669634025
2019-01-22 07:26:00,500,78,371,61.26,459,15823.248,17620.96932425537,0.028,0.0,0,0.0,42.84,6.410256410256411,52,0.988,0.006,0.0,0.006
2019-01-22 07:27:00,905,86,620,41.34696132596685,474,13755.788950276243,19207.773003128186,0.020994475138121547,0.0,0,0.0,21.54696132596685,10.523255813953488,88,0.9933701657458563,0.0033149171270718232,0.0,0.0033149171270718232
2019-01-22 07:28:00,903,93,660,43.43078626799557,458,13068.411960132891,27976.797070748846,0.009966777408637873,0.0,1,0.0011074197120708748,44.51827242524917,9.709677419354838,217,0.9878183831672204,0.004429678848283499,0.0,0.007751937984496124
2019-01-22 07:29:00,840,89,579,44.725,662,14990.760714285714,23319.48102067845,0.010714285714285714,0.0,2,0.002380952380952381,24.214285714285715,9.438202247191011,82,0.9785714285714285,0.004761904761904762,0.0,0.016666666666666666
2019-01-22 07:30:00,910,90,578,43.87032967032967,474,14638.959340659341,31128.83241978451,0.035164835164835165,0.0,0,0.0,33.69230769230769,10.11111111111111,82,0.9813186813186813,0.007692307692307693,0.0,0.01098901098901099
2019-01-22 07:31:00,914,94,575,39.427789934354486,466,12999.25929978118,27694.72891349643,0.012035010940919038,0.0,0,0.0,34.00437636761488,9.72340425531915,83,0.9901531728665208,0.005470459518599562,0.0,0.00437636761487965
2019-01-22 07:32:00,1189,92,762,42.45079899074853,466,13002.228763666946,20630.640427349146,0.0159798149705635,0.0,0,0.0,29.369217830109335,12.923913043478262,206,0.9890664423885618,0.002523128679562658,0.0,0.008410428931875526
2019-01-22 07:33:00,557,72,417,48.84021543985637,451,14769.16696588869,20226.0525171648,0.02333931777378815,0.0,2,0.003590664272890485,79.71274685816876,7.736111111111111,67,0.9802513464991023,0.005385996409335727,0.0,0.01436265709156194
2019-01-22 07:34:00,619,70,399,48.36510500807754,610,16514.856219709207,24796.877569454267,0.029079159935379646,0.0,0,0.0,35.18578352180937,8.842857142857143,112,0.9838449111470113,0.008077544426494346,0.0,0.008077544426494346
2019-01-22 07:35:00,829,84,633,47.10856453558504,610,13915.815440289505,21056.398463348316,0.010856453558504222,0.0,0,0.0,51.097708082026536,9.869047619047619,240,0.991556091676719,0.0012062726176115801,0.0,0.007237635705669481
2019-01-22 07:36:00,839,92,556,48.57449344457688,466,13078.020262216925,20588.02265118595,0.017878426698450536,0.0,1,0.0011918951132300357,25.530393325387365,9.119565217391305,110,0.9892729439809297,0.004767580452920143,0.0,0.0059594755661501785
2019-01-22 07:37:00,895,90,573,44.212290502793294,466,13177.622346368715,21488.229304700795,0.027932960893854747,0.0,2,0.0022346368715083797,41.36312849162011,9.944444444444445,84,0.9575418994413408,0.0022346368715083797,0.0,0.04022346368715084
2019-01-22 07:38:00,1256,82,797,38.093152866242036,459,10274.561305732484,21577.441631084363,0.007165605095541401,0.0,3,0.0023885350318471337,28.805732484076433,15.317073170731707,268,0.9777070063694268,0.0023885350318471337,0.0,0.019904458598726114
2019-01-22 07:39:00,828,85,629,40.00845410628019,454,9732.173913043478,16772.54368009074,0.022946859903381644,0.0,2,0.0024154589371980675,20.797101449275363,9.741176470588234,124,0.9842995169082126,0.0,0.0,0.01570048309178744
2019-01-22 07:40:00,936,75,579,40.43376068376068,446,14041.574786324787,23314.0715447187,0.017094017094017096,0.0,0,0.0,15.064102564102564,12.48,126,0.9882478632478633,0.002136752136752137,0.0,0.009615384615384616
2019-01-22 07:41:00,1068,94,674,35.64513108614232,403,10968.474719101123,19875.68143591567,0.0046816479400749065,0.0,0,0.0,14.831460674157304,11.361702127659575,116,0.9784644194756554,0.0028089887640449437,0.0,0.018726591760299626
2019-01-22 07:42:00,1193,113,785,35.6580050293378,425,10973.278290025146,20632.827475991595,0.004191114836546521,0.0,0,0.0,30.427493713327745,10.557522123893806,208,0.9840737636211232,0.00586756077116513,0.0,0.010058675607711651
2019-01-22 07:43:00,998,97,570,37.30561122244489,453,12112.019038076152,19381.177109688397,0.008016032064128256,0.0,1,0.001002004008016032,28.49699398797595,10.288659793814434,137,0.9899799599198397,0.004008016032064128,0.0,0.006012024048096192
2019-01-22 07:44:00,983,104,709,39.73652085452696,453,12552.453713123092,19326.1205145317,0.01627670396744659,0.001017293997965412,0,0.0,28.687690742624618,9.451923076923077,131,0.9979654120040692,0.0,0.0,0.002034587995930824
2019-01-22 07:45:00,1108,98,772,37.04693140794224,446,10929.35108303249,22780.42171066316,0.010830324909747292,0.0,0,0.0,79.06137184115524,11.306122448979592,122,0.990072202166065,0.0009025270758122744,0.0,0.009025270758122744
2019-01-22 07:46:00,717,110,460,37.835425383542535,444,12948.489539748954,21348.25481848417,0.01394700139470014,0.0,0,0.0,33.89121338912134,6.5181818181818185,94,0.9762900976290098,0.002789400278940028,0.0,0.02092050209205021
2019-01-22 07:47:00,1079,100,634,32.881371640407785,444,11843.756255792401,22271.563530427866,0.004633920296570899,0.0,1,0.0009267840593141798,33.64226135310473,10.79,112,0.9712696941612604,0.0018535681186283596,0.0,0.026876737720111215
2019-01-22 07:48:00,1096,123,692,39.50821167883212,453,12279.95802919708,20952.264711367672,0.0036496350364963502,0.0,0,0.0,55.456204379562045,8.910569105691057,136,0.9890510948905109,0.0018248175182481751,0.0,0.009124087591240875
2019-01-22 07:49:00,963,94,657,37.44859813084112,453,11016.752855659397,17693.433612536206,0.01557632398753894,0.0,0,0.0,17.63239875389408,10.24468085106383,167,0.9896157840083074,0.003115264797507788,0.0,0.007268951194184839
2019-01-22 07:50:00,1028,113,605,37.62451361867704,451,14638.975680933852,24493.21091095893,0.01264591439688716,0.0,1,0.0009727626459143969,35.54474708171206,9.097345132743364,61,0.9785992217898832,0.005836575875486381,0.0,0.01556420233463035
2019-01-22 07:51:00,1093,89,747,31.834400731930465,436,12177.379688929552,21106.575511610503,0.021957913998170174,0.0,0,0.0,16.46843549862763,12.280898876404494,176,0.9835315645013724,0.0027447392497712718,0.0,0.013723696248856358
2019-01-22 07:52:00,1815,109,1101,31.29586776859504,453,9982.274931129477,19571.115527001235,0.029201101928374655,0.0,0,0.0,22.512396694214875,16.65137614678899,213,0.9928374655647383,0.001652892561983471,0.0,0.005509641873278237
2019-01-22 07:53:00,1657,109,1036,34.015691007845504,433,10612.30356065178,20855.88513532724,0.013277006638503319,0.0,0,0.0,26.940253470126734,15.20183486238532,187,0.9861194930597466,0.0030175015087507543,0.0,0.010863005431502716
2019-01-22 07:54:00,1031,111,719,43.84869059165858,466,12293.976721629486,20499.522707241267,0.012609117361784675,0.0,0,0.0,33.462657613967025,9.288288288288289,94,0.9835111542192047,0.0038797284190106693,0.0,0.012609117361784675
2019-01-22 07:55:00,1204,98,810,45.98837209302326,459,15068.612126245847,35090.313625283416,0.007475083056478406,0.0,1,0.0008305647840531562,14.651162790697674,12.285714285714286,164,0.9833887043189369,0.0016611295681063123,0.0,0.014950166112956811
2019-01-22 07:56:00,1055,104,780,46.37914691943128,460,11626.678672985781,18908.846118604597,0.007582938388625593,0.0,0,0.0,68.13270142180095,10.14423076923077,77,0.9819905213270143,0.004739336492890996,0.0,0.013270142180094787
2019-01-22 07:57:00,1032,96,707,43.645348837209305,445,13213.318798449613,38869.70067570536,0.007751937984496124,0.0,0,0.0,42.26744186046512,10.75,147,0.9864341085271318,0.003875968992248062,0.0,0.009689922480620155
2019-01-22 07:58:00,466,82,317,57.11802575107296,466,15002.931330472104,19406.869190356767,0.02145922746781116,0.0,2,0.004291845493562232,44.4206008583691,5.682926829268292,61,0.9957081545064378,0.004291845493562232,0.0,0.0
2019-01-22 07:59:00,898,81,626,41.69487750556793,453,13896.103563474388,25580.587663238322,0.0077951002227171495,0.0,0,0.0,15.634743875278396,11.08641975308642,110,0.9866369710467706,0.0011135857461024498,0.0,0.012249443207126948
2019-01-22 08:00:00,1236,89,716,38.7168284789644,467,14120.106796116504,23618.80627499602,0.009708737864077669,0.0,1,0.0008090614886731392,6.941747572815534,13.887640449438202,94,0.9870550161812298,0.0,0.0,0.012944983818770227
2019-01-22 08:01:00,984,80,635,36.44308943089431,588,11759.630081300813,26823.76466950745,0.012195121951219513,0.0,1,0.0010162601626016261,13.658536585365853,12.3,163,0.983739837398374,0.00508130081300813,0.0,0.011178861788617886
